AccountLength,TotalDayCalls,TotalDayCharge,TotalEveCalls,TotalEveCharge,TotalNightCalls,TotalNightCharge,TotalIntlCalls,TotalIntlCharge,NumberVmailMessages,TotalIntlCalls,NumberCustomerServiceCalls,AreaCode_area_code_408,AreaCode_area_code_415,AreaCode_area_code_510,State,InternationalPlan,VoiceMailPlan,Churn
1.759924200887369,-0.2104458811709199,-0.9783470111437882,-1.509388486785359,-1.9704415246889961,1.4596179261109343,-1.2344512231004505,-1.0773530714343933,0.3495868028203172,0.0,0.2,0.3333333333333333,1.0,0.0,0.0,12.0,0.0,0.0,0.0
-0.12031727311307275,-0.6273646528648525,-0.44984830121629754,-1.3027128720218306,0.9766699800677119,0.7878430196781576,-0.17494854985494626,0.3800741604795074,0.7871365471913695,0.0,0.5,1.0,0.0,0.0,1.0,26.0,0.0,0.0,0.0
1.579627073243491,-1.7217764285614257,0.005310015702187491,-0.16599699082242425,2.4247148744081883,1.4596179261109343,-0.8290762872499965,2.3233104696980416,-1.9256718679091565,0.0,0.9,0.3333333333333333,0.0,1.0,0.0,34.0,0.0,0.0,1.0
-0.3778845983186127,2.0304925166839682,0.30818904331953084,-0.527679316658599,1.664248344326696,-1.279156692422694,-2.3077734964317655,-0.10573491682512617,1.3851211978318083,0.675,0.4,0.3333333333333333,1.0,0.0,0.0,13.0,0.0,1.0,0.0
-0.6096951910035987,-1.7738912750231672,0.18054316846416235,-1.819401908930652,0.2575067439523073,0.42611807006050856,-0.7231260199254463,0.3800741604795074,-0.1171329245088054,0.8250000000000001,0.5,0.3333333333333333,0.0,0.0,1.0,45.0,0.0,1.0,0.0
-0.6869653885652607,-0.5231349599413694,0.8411665558735252,-0.6310171240403633,-0.8431045599675513,-1.3308316852252153,-0.16112894976913564,-1.0773530714343933,1.064251385293036,0.0,0.2,0.3333333333333333,0.0,1.0,0.0,43.0,0.0,0.0,0.0
1.219032817955735,0.8839658945256533,-0.4778408176319485,-0.37267260558595267,0.8114568042033623,1.7179928901235408,0.17054145229032677,-0.10573491682512617,0.11622693915575555,0.0,0.4,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0
-0.5839384584830447,-0.575249806403111,-2.2424890524745864,1.0740566977587465,-0.6292992735548637,-1.8475816132504284,0.1843610523761374,0.8658832377841409,-1.8089919360768756,0.0,0.6000000000000001,0.3333333333333333,1.0,0.0,0.0,5.0,0.0,0.0,1.0
0.7811683651063172,0.6233916622169454,0.05289729360879383,-0.06265918344066003,-2.631294228146395,-1.1241317140151301,-0.3914556178659843,-0.10573491682512617,-0.306737813736262,0.0,0.4,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0
0.29179044721579117,0.15435804406127118,-1.3288133166677383,0.09234752763198631,-1.3023000046493467,0.2710930916529447,-0.2302269501981904,0.8658832377841409,-1.0214023962089809,0.0,0.6000000000000001,0.6666666666666666,0.0,1.0,0.0,40.0,0.0,0.0,0.0
0.8326818301474251,-0.7315943457883357,-1.8864242436675058,-1.457719583094477,0.9256482639919567,0.7878430196781576,0.7555711892563223,-1.0773530714343933,-0.00045299267652524467,0.0,0.2,0.0,0.0,0.0,1.0,45.0,0.0,0.0,0.0
-1.0990731088941246,0.7797362016021702,0.6239446284880739,0.6090365645408075,-0.1919702786198208,0.7878430196781576,-0.373029484418236,-0.5915439941297597,-0.306737813736262,0.9750000000000001,0.30000000000000004,0.0,1.0,0.0,0.0,50.0,0.0,1.0,0.0
-1.1763433064557867,-1.4090873497909762,-0.8742148500775666,-0.010990279749777915,-0.9257111478997261,-1.6408816420403431,-2.045201094801358,-0.10573491682512617,1.7351609933286507,0.0,0.4,1.0,1.0,0.0,0.0,26.0,0.0,0.0,0.0
-2.0520722121546227,0.4670471228317207,0.18614167174729224,-0.8376927388038917,1.1953344775352333,0.1160681132453808,-0.3960621512279212,0.8658832377841409,-1.5756320724123145,0.0,0.6000000000000001,0.0,0.0,1.0,0.0,24.0,0.0,0.0,0.0
-1.3051269690585565,0.8839658945256533,-1.1597385175172064,0.4540298534681611,0.30366924897322883,-0.5040318003848747,-0.4559470849331022,-1.5631621487390268,0.32041681986224696,0.0,0.1,0.3333333333333333,0.0,0.0,1.0,11.0,0.0,0.0,0.0
-0.6354519235241527,0.25858773698475435,0.8736378749156802,0.35069204608639687,0.024264613320284047,-0.09063185796470437,0.9444390570957383,0.3800741604795074,-0.00045299267652524467,0.0,0.5,0.3333333333333333,0.0,0.0,1.0,30.0,0.0,0.0,0.0
-2.2581260723190546,0.9360807409873949,1.3203984369094701,0.9707188903769822,1.073854201164388,-0.5040318003848747,1.6492386614720949,-0.5915439941297597,0.5975316579639135,0.0,0.30000000000000004,0.3333333333333333,1.0,0.0,0.0,3.0,0.0,0.0,1.0
-1.0990731088941246,-0.31467557409440305,-0.06467127533694035,-1.3027128720218306,-0.109363690687646,0.8395180124806789,0.2672786528910028,-0.10573491682512617,-0.7880425325444194,0.625,0.4,0.0,1.0,0.0,0.0,36.0,0.0,1.0,0.0
-1.6399644918257585,1.4572292056048106,-0.6457959161258544,-1.0443683535674202,-0.7823644217821286,0.47779306286302986,-1.47859749128311,0.8658832377841409,1.662236035933475,0.75,0.6000000000000001,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.5581817259624907,-1.8781209679466504,-0.9402771888185029,0.8157121793043358,0.48103045247466314,0.42611807006050856,0.5620967880549694,0.3800741604795074,-0.1171329245088054,0.0,0.5,0.3333333333333333,0.0,1.0,0.0,19.0,0.0,0.0,0.0
0.9357087602296411,0.31070258344649593,0.45039102671103737,-0.06265918344066003,-0.26242883891491087,0.37444307725798726,-2.0498076281632946,0.8658832377841409,0.08705695619768536,0.8250000000000001,0.6000000000000001,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
-0.043047075551410754,0.1022431975995296,-1.026494139378708,-0.7860238351130096,-0.6924690172677033,1.8213428757285834,-0.2670792170936862,-1.0773530714343933,-0.350492788173367,0.0,0.2,1.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0
0.9099520277090871,-0.7837091922500773,-0.1352124167043807,0.35069204608639687,0.072856723868622,-1.1241317140151301,-1.6260065588650932,-0.10573491682512617,1.691406018891545,0.0,0.4,0.0,1.0,0.0,0.0,20.0,1.0,1.0,1.0
-1.6914779568668665,-0.940053731635302,-1.0544866557943589,-0.11432808713154213,1.690974005128282,-1.1241317140151301,2.2987598655052084,-0.10573491682512617,-0.1171329245088054,0.0,0.4,0.6666666666666666,0.0,0.0,1.0,2.0,0.0,0.0,0.0
1.553870340722937,-1.2006279639440098,-1.7968481911374226,0.5056987571590432,-0.7240538891241228,-0.4006818147798321,-0.4605536182950391,-0.10573491682512617,-0.4380027370475776,0.0,0.4,1.0,0.0,1.0,0.0,13.0,0.0,0.0,0.0
-0.9187759812502466,-1.7217764285614257,-0.49911513010784336,0.9190499866861,0.5247633519681674,-0.7107317715949599,1.3406009262223177,-0.5915439941297597,-2.669506433339946,0.0,0.30000000000000004,0.3333333333333333,0.0,0.0,1.0,48.0,0.0,0.0,0.0
-1.0475596438530166,-0.1583310347091783,-1.1295065997883034,-0.4243415092768348,0.262365955007141,0.8395180124806789,-0.7784044202686901,0.3800741604795074,-0.7005325836702094,0.7000000000000001,0.5,0.6666666666666666,1.0,0.0,0.0,37.0,0.0,1.0,0.0
-0.8930192487296926,1.040310433910878,0.5914733094459189,1.1257256014496284,-0.7799348162547117,0.9428679980857215,-1.368040690596623,0.3800741604795074,1.137176342688212,0.0,0.5,1.0,0.0,1.0,0.0,22.0,0.0,0.0,0.0
1.0902491553529652,1.7178034379135185,0.12903693825936446,-1.3543817757127128,-1.3581809317799358,1.407942933308413,0.8615214565808729,0.3800741604795074,-1.1380823280412617,0.0,0.5,0.6666666666666666,1.0,0.0,0.0,8.0,0.0,0.0,0.0
-0.06880380807196475,1.8220331308370017,-0.8954891625534611,-2.1810842347668267,0.34740214846673306,-1.072456721212609,-2.694722298834471,-0.5915439941297597,0.276661845425142,0.6000000000000001,0.30000000000000004,0.3333333333333333,0.0,1.0,0.0,50.0,0.0,1.0,0.0
-1.2278567714968947,0.4149322763699791,0.2219720927593255,-0.21766589451330637,1.4334358192220902,-0.6590567787924386,0.7509646558943853,0.3800741604795074,-0.977647421771876,0.0,0.5,1.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0
-1.0218029113324627,-2.2429248931788415,0.7683860131928328,0.7640432756134538,0.22106266104105404,1.5112929189134556,1.0043239908009192,-0.5915439941297597,-1.371442191705823,0.0,0.30000000000000004,0.3333333333333333,1.0,0.0,0.0,15.0,0.0,0.0,0.0
-2.3096395373601624,0.6233916622169454,0.11224142840997403,-1.7677330052397697,-0.20897751731173833,-2.2093065628680773,1.7045170618153391,0.8658832377841409,0.4370967516945278,0.0,0.6000000000000001,0.6666666666666666,1.0,0.0,0.0,45.0,0.0,0.0,0.0
-0.09456054059251875,0.8839658945256533,-0.3815465611621092,-1.7160641015488876,1.3872733142011686,-1.6408816420403431,0.5759163881407801,0.3800741604795074,-0.3942477626104726,0.0,0.5,0.6666666666666666,0.0,1.0,0.0,44.0,0.0,0.0,0.0
-0.4809115284008287,-1.7217764285614257,-0.08930468978271308,-0.7860238351130096,1.0106844574515488,-0.09063185796470437,1.4419446601849315,-0.5915439941297597,-0.044207967113630224,0.0,0.30000000000000004,0.3333333333333333,1.0,0.0,0.0,15.0,0.0,0.0,0.0
1.064492422832411,-0.10621618824743673,-1.0152971328124474,-1.9744086200032982,-0.42035319819700945,1.4596179261109343,-1.2390577564623875,-1.0773530714343933,-0.9047224643767001,0.0,0.2,0.3333333333333333,0.0,1.0,0.0,5.0,0.0,0.0,0.0
0.5493577724213311,1.5093440520665522,0.3462588656448158,-1.1993750646400665,-2.5827021175980565,-1.1758067068176514,-0.40527521795179494,-0.5915439941297597,-1.7652369616397703,0.75,0.30000000000000004,1.0,1.0,0.0,0.0,5.0,0.0,1.0,1.0
0.6523847025035472,0.15435804406127118,0.9341017103734863,1.3324012162131569,-0.47380451980018157,-0.24565683637226826,-0.2348334835601273,1.837501392393408,0.6704566153590894,0.0,0.8,0.3333333333333333,1.0,0.0,0.0,36.0,0.0,0.0,0.0
1.914464596010693,-0.1583310347091783,0.22645089538582958,-0.3210037018950706,-0.6292992735548637,-2.364331541275641,-0.7046998864776984,-0.10573491682512617,0.4370967516945278,0.0,0.4,0.3333333333333333,1.0,0.0,0.0,13.0,0.0,0.0,0.0
0.4205741098185612,-0.8879388851735605,1.6820617489996803,2.1591036752672705,-0.4567972811082632,0.32276808445546595,-0.7139129532015721,-0.5915439941297597,0.5100217090897029,0.8500000000000001,0.30000000000000004,0.6666666666666666,0.0,1.0,0.0,4.0,0.0,1.0,0.0
1.270546282996843,-0.4189052670178862,0.009228968000378245,-1.8710708126215339,-0.2599992333874936,-2.4160065340781625,1.3452074595842547,-0.5915439941297597,0.9038164790236503,0.7000000000000001,0.30000000000000004,1.0,1.0,0.0,0.0,41.0,0.0,1.0,0.0
-1.5884510267846506,-0.10621618824743673,-0.9335589848787464,-0.16599699082242425,-0.7726459996724612,0.32276808445546595,-0.8659285541454923,0.8658832377841409,-0.831797506981525,0.0,0.6000000000000001,0.6666666666666666,1.0,0.0,0.0,27.0,0.0,0.0,0.0
-1.5369375617435426,-1.3569725033292346,-0.6110851957704473,-0.6310171240403633,-0.6365880901371143,0.1160681132453808,0.27649171961487734,0.3800741604795074,-1.6193870468494198,0.0,0.5,0.6666666666666666,0.0,1.0,0.0,47.0,0.0,1.0,0.0
-1.4596673641818805,0.25858773698475435,1.357348558578129,0.19568533501375052,0.2575067439523073,-1.6925566348428644,-0.8889612209551775,-0.10573491682512617,-0.3942477626104726,0.0,0.4,0.0,0.0,1.0,0.0,50.0,1.0,0.0,0.0
0.3433039122568992,-0.36679042055614464,-1.0477684518546024,0.9707188903769822,0.12387843994437726,2.0280428469386687,-1.47859749128311,1.837501392393408,-0.7880425325444194,0.0,0.8,0.0,1.0,0.0,0.0,23.0,1.0,0.0,0.0
0.6781414350241012,-1.565431889176201,0.5970718127290487,-1.0443683535674202,0.3425429374118994,-2.0542815844605133,-0.9764853548319798,-1.5631621487390268,-0.977647421771876,0.0,0.1,0.3333333333333333,1.0,0.0,0.0,44.0,0.0,0.0,0.0
1.2963030155173971,0.05012835113778802,-0.025481752355028822,0.5056987571590432,-0.6463065122467821,0.012718127640338217,-1.0778290887945932,-0.5915439941297597,1.3851211978318083,0.0,0.30000000000000004,0.3333333333333333,0.0,0.0,1.0,43.0,0.0,0.0,1.0
0.9872222252707491,-0.36679042055614464,1.172597950234833,-0.8893616424947738,-0.617151245917779,0.21941809885042338,1.962482930083809,1.3516923150887745,0.5975316579639135,0.0,0.7000000000000001,1.0,1.0,0.0,0.0,31.0,0.0,0.0,0.0
1.605383805764045,-0.1583310347091783,0.8501241611265333,-0.8376927388038917,-0.25028081127782614,-2.002606591657992,1.1194873248493435,-1.0773530714343933,0.7142115897961944,0.0,0.2,0.0,0.0,0.0,1.0,23.0,0.0,1.0,0.0
1.219032817955735,-0.8879388851735605,1.3013635257468272,-0.7860238351130096,-1.0617690574350729,0.47779306286302986,-0.5849300190673372,-0.10573491682512617,-0.9047224643767001,0.0,0.4,1.0,0.0,0.0,1.0,32.0,0.0,0.0,0.0
-0.24910093571584271,2.3952964419161593,0.4414334214580293,0.867381082995218,0.5442001961875023,0.2710930916529447,-0.9995180216416646,-0.10573491682512617,-1.181837302478367,0.0,0.4,0.3333333333333333,0.0,1.0,0.0,33.0,0.0,0.0,0.0
-0.3778845983186127,0.4670471228317207,1.0583884832589774,-0.3210037018950706,-0.8916966705158896,-0.03895686516218307,-0.25786615036981164,-0.5915439941297597,0.6704566153590894,0.0,0.30000000000000004,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0
-1.2793702365380026,-0.5231349599413694,-0.4397709953066632,-1.457719583094477,0.47374163589241214,0.5811430484680724,-0.4006686845898581,-1.0773530714343933,-1.6485570298074899,0.0,0.2,0.3333333333333333,0.0,1.0,0.0,23.0,0.0,0.0,0.0
-0.4551547958802747,0.4670471228317207,2.2855804029211155,-0.010990279749777915,-0.39848674845025733,-1.3825066780277366,1.4373381268229946,-0.10573491682512617,0.5537766835268085,0.0,0.4,0.0,0.0,1.0,0.0,7.0,0.0,0.0,1.0
1.1417626203940732,0.8839658945256533,-2.2581648616673506,-0.7860238351130096,-2.5462580346868027,-0.03895686516218307,-0.5711104189815261,1.3516923150887745,-0.831797506981525,0.0,0.7000000000000001,0.3333333333333333,1.0,0.0,0.0,34.0,0.0,0.0,1.0
-1.3823971666202186,-1.4612021962527177,0.6452189409639684,0.19568533501375052,-0.743490733343458,0.684493034073115,-0.4789797517427866,-0.5915439941297597,-0.831797506981525,0.0,0.30000000000000004,0.6666666666666666,0.0,1.0,0.0,23.0,0.0,0.0,0.0
-0.7642355861269227,-0.10621618824743673,-0.19119744953568266,0.09234752763198631,-0.9329999644819771,-1.2274816996201727,0.5805229215027169,-1.0773530714343933,1.851840925160931,0.0,0.2,0.3333333333333333,1.0,0.0,0.0,20.0,0.0,0.0,0.0
1.1417626203940732,-0.054101341785695145,0.39776509584961367,-1.3543817757127128,2.1307326055907425,0.9945429908882428,0.48378572090204086,-1.0773530714343933,1.137176342688212,0.0,0.2,0.3333333333333333,0.0,1.0,0.0,49.0,0.0,0.0,0.0
0.4205741098185612,0.20647289052301276,0.6698523554097411,-1.0960372572583021,0.09229356808795772,0.47779306286302986,1.612386394576599,0.3800741604795074,0.9038164790236503,0.0,0.5,1.0,0.0,1.0,0.0,37.0,1.0,0.0,0.0
-0.7642355861269227,0.05012835113778802,1.3192787362528442,-0.11432808713154213,1.2244897438642364,-1.6408816420403431,0.4561465207304188,-0.10573491682512617,-0.1900578819039812,0.6000000000000001,0.4,0.3333333333333333,0.0,1.0,0.0,10.0,0.0,1.0,0.0
0.7296549000652092,0.20647289052301276,-0.017643847758646518,-0.7343549314221275,0.5271929574955838,-1.1241317140151301,2.5382996003259306,1.3516923150887745,-0.6713626007121392,0.7250000000000001,0.7000000000000001,0.0,0.0,0.0,1.0,46.0,0.0,1.0,0.0
-0.14607400563362674,0.25858773698475435,-0.42521488677052477,0.0406786239411042,-0.935429570009394,-0.8140817572000024,-0.2302269501981904,0.3800741604795074,-0.9047224643767001,0.0,0.5,0.3333333333333333,1.0,0.0,0.0,15.0,0.0,0.0,1.0
0.29179044721579117,0.9360807409873949,0.6485780429338467,-1.2510439683309487,0.1676113394378815,-0.09063185796470437,-0.37763601778017286,-1.0773530714343933,0.6704566153590894,0.0,0.2,0.3333333333333333,0.0,0.0,1.0,49.0,0.0,0.0,0.0
-0.6612086560447067,0.20647289052301276,-0.49687572879459135,-0.8376927388038917,-1.5889934568845416,-2.2093065628680773,0.027738918070280356,2.3233104696980416,0.23290687098803636,0.875,0.9,0.6666666666666666,0.0,1.0,0.0,17.0,0.0,1.0,0.0
0.7296549000652092,1.3008846662195859,1.097578006240888,-0.37267260558595267,0.9766699800677119,-1.6408816420403431,0.17054145229032677,-0.10573491682512617,1.4142911807898786,0.0,0.4,0.3333333333333333,0.0,1.0,0.0,31.0,0.0,0.0,1.0
-0.4551547958802747,-2.034465507331875,-0.691703643047522,0.24735423870463263,-0.11179329621506241,-0.29733182917478956,-1.8885789604955008,-1.0773530714343933,0.32041681986224696,0.0,0.2,0.3333333333333333,0.0,0.0,1.0,7.0,0.0,0.0,0.0
1.425086678120167,-0.0019864953239535628,0.4414334214580293,0.19568533501375052,-0.19439988414723722,0.9945429908882428,-0.09663748270201775,-0.10573491682512617,-0.5546826688798584,0.0,0.4,0.0,0.0,1.0,0.0,18.0,0.0,0.0,1.0
-0.5066682609213827,-0.0019864953239535628,-1.0645639617039933,0.35069204608639687,-0.5636999243146069,-1.950931598855471,1.0872415913157847,2.3233104696980416,-0.9484774388138058,0.0,0.9,0.3333333333333333,0.0,1.0,0.0,2.0,0.0,0.0,0.0
-0.5581817259624907,-0.36679042055614464,1.3831016736805286,0.6090365645408075,-0.4543676755808463,0.2710930916529447,1.3129617260506965,1.3516923150887745,-0.306737813736262,0.0,0.7000000000000001,1.0,0.0,1.0,0.0,21.0,0.0,0.0,0.0
-0.24910093571584271,-1.5133170427144593,-0.02100294972852476,-0.992699449876538,-0.20168870072948822,-0.4523568075823534,-1.5108432248166688,1.3516923150887745,0.11622693915575555,0.0,0.7000000000000001,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0
-0.6869653885652607,0.5191619692934623,-0.3826662618187354,-1.457719583094477,0.2672251660619747,-1.434181670830258,-0.5526842855337782,-0.10573491682512617,1.064251385293036,0.0,0.4,0.0,0.0,1.0,0.0,26.0,0.0,0.0,0.0
-0.01729034303085676,-0.6794794993265941,0.3417800630183117,-1.2510439683309487,0.14331528416371295,0.684493034073115,-0.20258775002656834,-0.5915439941297597,-0.6276076262750335,0.0,0.30000000000000004,0.3333333333333333,0.0,1.0,0.0,3.0,0.0,0.0,0.0
0.5236010399007771,1.6135737449900354,0.6071491186386835,0.19568533501375052,0.1870481836572172,-0.19398184356974696,-0.6954868197538246,0.3800741604795074,-1.9694268423462618,0.0,0.5,0.3333333333333333,1.0,0.0,0.0,25.0,0.0,0.0,1.0
-0.5839384584830447,-1.4612021962527177,1.3629470618612598,1.3324012162131569,0.10930080677987612,0.47779306286302986,1.5432883941475453,1.3516923150887745,-0.1900578819039812,0.0,0.7000000000000001,0.6666666666666666,0.0,1.0,0.0,13.0,0.0,0.0,1.0
-0.043047075551410754,0.7276213551404286,-0.3625116499994667,-0.8893616424947738,1.0714245956369715,-0.4006818147798321,-0.8382893539738707,1.837501392393408,-2.319466637843104,0.525,0.8,0.3333333333333333,0.0,0.0,1.0,12.0,0.0,1.0,0.0
0.21452024965412922,1.9262628237604849,-0.03667875892128937,-1.2510439683309487,-0.23327357258590775,0.1160681132453808,-1.483204024645047,0.3800741604795074,1.691406018891545,0.0,0.5,0.0,0.0,1.0,0.0,19.0,0.0,0.0,0.0
-0.12031727311307275,-0.054101341785695145,-0.860778442198054,0.29902314239551475,-0.34503542684708566,0.1160681132453808,0.9260129236479899,2.3233104696980416,0.8746464960655801,0.0,0.9,0.3333333333333333,1.0,0.0,0.0,17.0,0.0,0.0,0.0
0.5751145049418852,-0.31467557409440305,-0.18447924559592654,0.4540298534681611,-0.5515518966775227,-1.279156692422694,0.9951109240770447,-1.0773530714343933,0.39334177725742214,0.0,0.2,0.3333333333333333,1.0,0.0,0.0,15.0,0.0,0.0,0.0
-0.12031727311307275,-1.8260061214849088,1.102056808867392,-0.11432808713154213,-0.2721472610245783,0.7878430196781576,-0.22101388347431583,-0.10573491682512617,0.5975316579639135,0.0,0.4,0.3333333333333333,1.0,0.0,0.0,3.0,0.0,0.0,0.0
-1.6399644918257585,0.1022431975995296,1.9261564921441576,-1.2510439683309487,0.03884224648478604,0.684493034073115,-0.28089881717949683,0.8658832377841409,-0.5109276944427528,0.7250000000000001,0.6000000000000001,0.6666666666666666,0.0,0.0,1.0,22.0,0.0,1.0,0.0
-0.17183073815418073,1.6135737449900354,-1.1866113332762314,0.7640432756134538,-0.7410611278160413,-0.7107317715949599,0.33637665332005756,-0.5915439941297597,-0.1900578819039812,0.525,0.30000000000000004,0.3333333333333333,0.0,0.0,1.0,32.0,0.0,1.0,0.0
1.476600143161275,-0.5231349599413694,0.9441790162831211,1.0740566977587465,-1.083635507181825,0.42611807006050856,0.8430953231331245,1.3516923150887745,-0.2775678307781918,0.0,0.7000000000000001,1.0,1.0,0.0,0.0,44.0,0.0,0.0,0.0
0.5236010399007771,-0.0019864953239535628,-0.289731107318774,-0.8893616424947738,2.412566846771104,-0.7107317715949599,-1.6904980259322107,1.837501392393408,-0.7880425325444194,0.0,0.8,0.3333333333333333,1.0,0.0,0.0,22.0,0.0,0.0,0.0
-0.043047075551410754,0.8839658945256533,-0.3658707519693446,0.6607054682316895,-0.19439988414723722,0.684493034073115,0.5620967880549694,-0.10573491682512617,0.7142115897961944,0.0,0.4,0.3333333333333333,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.6523847025035472,0.4149322763699791,-1.0186562347823256,-0.527679316658599,0.11658962336212712,0.7361680268756363,0.9766847906292971,1.3516923150887745,1.1809313171253168,0.0,0.7000000000000001,0.3333333333333333,1.0,0.0,0.0,8.0,0.0,0.0,0.0
-0.9445327137708006,1.3008846662195859,-2.3096710918721484,-2.1294153310759443,-0.6341584846096975,-0.6073817859899173,0.22121331927163324,-0.5915439941297597,-0.350492788173367,0.0,0.30000000000000004,0.3333333333333333,0.0,1.0,0.0,3.0,0.0,0.0,0.0
-1.6399644918257585,-0.575249806403111,0.3160269479159132,1.1257256014496284,1.1273055227675604,1.356267940505892,-1.294336156805631,0.8658832377841409,-0.00045299267652524467,0.0,0.6000000000000001,0.0,0.0,0.0,1.0,21.0,1.0,1.0,1.0
-0.9187759812502466,-0.8879388851735605,-0.3356388342404416,0.4540298534681611,-0.9913104971399829,1.1495679692958067,-0.0045068154632785925,-0.5915439941297597,1.5309711126221592,0.0,0.30000000000000004,0.3333333333333333,0.0,0.0,1.0,31.0,0.0,0.0,0.0
-0.6612086560447067,0.7276213551404286,1.9474308046200521,-2.6977732716756475,0.40328307559732207,0.7878430196781576,-0.6356018860486436,-0.10573491682512617,-0.350492788173367,0.0,0.4,0.3333333333333333,0.0,1.0,0.0,33.0,0.0,0.0,1.0
-1.3823971666202186,-0.4189052670178862,0.5701989969700236,-1.1993750646400665,0.5563482238245869,0.8395180124806789,-0.013719882187152343,1.3516923150887745,1.1080063597301417,0.0,0.7000000000000001,0.3333333333333333,1.0,0.0,0.0,29.0,0.0,0.0,0.0
-1.5111808292229885,0.1022431975995296,0.6396204376808385,-0.7343549314221275,-1.2099749946075042,1.201242962098328,-1.2114185562907653,-0.5915439941297597,-1.2255922769154723,0.55,0.30000000000000004,0.0,1.0,0.0,0.0,43.0,0.0,1.0,0.0
0.5493577724213311,0.15435804406127118,0.1995780796268052,0.867381082995218,-0.34746503237450255,0.1677431060479021,0.41929425383492297,-0.10573491682512617,-0.1900578819039812,0.0,0.4,1.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0
2.403842513901219,1.2487698197578443,-0.17776104165617007,-0.2693347982041885,-1.404343436800857,-0.555706793187396,-1.819480960066446,-0.5915439941297597,0.5100217090897029,0.0,0.30000000000000004,0.3333333333333333,0.0,1.0,0.0,25.0,0.0,0.0,0.0
0.7811683651063172,0.9881955874491365,-0.49575602813796515,-0.11432808713154213,-1.8611092759552355,0.8911930052832002,0.5528837213310956,0.3800741604795074,-0.4380027370475776,0.0,0.5,0.6666666666666666,0.0,0.0,1.0,33.0,0.0,0.0,0.0
